2026-07-29 09:17:12.489128224 +0000	/workspace/farmtable/.git/worktrees/farmtable-task-state-hotfix-179-r2
2026-07-29 09:17:12.493128294 +0000	/workspace/farmtable/.git/worktrees/farmtable-f50
2026-07-29 09:17:12.502128452 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-18
2026-07-29 09:17:12.507128539 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-33
2026-07-29 09:17:12.519128749 +0000	/workspace/farmtable/.git/worktrees/farmtable-fix-solo-crossedge
2026-07-29 09:17:12.532128977 +0000	/workspace/farmtable/.git/worktrees/farmtable-f66-solo-sticky
2026-07-29 09:17:12.536129047 +0000	/workspace/farmtable/.git/worktrees/farmtable-review-auth-wiring
2026-07-29 09:17:12.545129204 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-37
2026-07-29 09:17:12.550129292 +0000	/workspace/farmtable/.git/worktrees/farmtable-f48
2026-07-29 09:17:12.554129361 +0000	/workspace/farmtable/.git/worktrees/farmtable-dev-103-testlist
2026-07-29 09:17:12.559129449 +0000	/workspace/farmtable/.git/worktrees/farmtable-f66-review
2026-07-29 09:17:12.563129519 +0000	/workspace/farmtable/.git/worktrees/farmtable-inv-sync-flicker
2026-07-29 09:17:12.576129746 +0000	/workspace/farmtable/.git/worktrees/farmtable-inv-f46
2026-07-29 09:17:12.584129886 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-40
2026-07-29 09:17:12.588129956 +0000	/workspace/farmtable/.git/worktrees/farmtable-passthrough-write-p2
2026-07-29 09:17:12.596130096 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-55
2026-07-29 09:17:12.608130306 +0000	/workspace/farmtable/.git/worktrees/farmtable-f61-isolate
2026-07-29 09:17:12.624130586 +0000	/workspace/farmtable/.git/worktrees/farmtable-perf-phase1-rebase
2026-07-29 09:17:12.629130673 +0000	/workspace/farmtable/.git/worktrees/farmtable-issue76
2026-07-29 09:17:12.634130761 +0000	/workspace/farmtable/.git/worktrees/farmtable-perf2-dev
2026-07-29 09:17:12.642130901 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-53
2026-07-29 09:17:12.647130988 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-41
2026-07-29 09:17:12.652131076 +0000	/workspace/farmtable/.git/worktrees/farmtable-f57
2026-07-29 09:17:12.660131216 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-10
2026-07-29 09:17:12.672131425 +0000	/workspace/farmtable/.git/worktrees/farmtable-f58
2026-07-29 09:17:12.676131495 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-32
2026-07-29 09:17:12.697131863 +0000	/workspace/farmtable/.git/worktrees/farmtable-inv-periodic-redraw-v2
2026-07-29 09:17:12.703131968 +0000	/workspace/farmtable/.git/worktrees/farmtable-passthrough-write
2026-07-29 09:17:12.711132108 +0000	/workspace/farmtable/.git/worktrees/farmtable-inv-relmodel
2026-07-29 09:17:12.716132195 +0000	/workspace/farmtable/.git/worktrees/farmtable-f69-dev
2026-07-29 09:17:12.719132248 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-25
2026-07-29 09:17:12.723132318 +0000	/workspace/farmtable/.git/worktrees/farmtable-f47
2026-07-29 09:17:12.734132510 +0000	/workspace/farmtable/.git/worktrees/farmtable-f61-review
2026-07-29 09:17:12.742132650 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-21
2026-07-29 09:17:12.751132807 +0000	/workspace/farmtable/.git/worktrees/farmtable-passthrough-write-p1
2026-07-29 09:17:12.755132877 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-34
2026-07-29 09:17:12.763133017 +0000	/workspace/farmtable/.git/worktrees/farmtable-dev-xss-r5
2026-07-29 09:17:12.767133087 +0000	/workspace/farmtable/.git/worktrees/farmtable-f60
2026-07-29 09:17:12.776133245 +0000	/workspace/farmtable/.git/worktrees/farmtable-close-auth-followup
2026-07-29 09:17:12.784133385 +0000	/workspace/farmtable/.git/worktrees/farmtable-f62-review
2026-07-29 09:17:12.789133472 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-38
2026-07-29 09:17:12.797133612 +0000	/workspace/farmtable/.git/worktrees/farmtable-f40
2026-07-29 09:17:12.817133962 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-26
2026-07-29 09:17:12.827134137 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-48
2026-07-29 09:17:12.830134189 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-31
2026-07-29 09:17:12.834134259 +0000	/workspace/farmtable/.git/worktrees/farmtable-f46
2026-07-29 09:17:12.841134382 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-20
2026-07-29 09:17:12.845134452 +0000	/workspace/farmtable/.git/worktrees/farmtable-f41
2026-07-29 09:17:12.852134574 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-46
2026-07-29 09:17:12.859134697 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-28
2026-07-29 09:17:12.863134766 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-9
2026-07-29 09:17:12.875134976 +0000	/workspace/farmtable/.git/worktrees/farmtable-passthrough-write-p3
2026-07-29 09:17:12.879135047 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-15
2026-07-29 09:17:12.882135099 +0000	/workspace/farmtable/.git/worktrees/farmtable-f65-review
2026-07-29 09:17:12.894135309 +0000	/workspace/farmtable/.git/worktrees/farmtable-f49
2026-07-29 09:17:12.898135379 +0000	/workspace/farmtable/.git/worktrees/farmtable-f56
2026-07-29 09:17:12.904135484 +0000	/workspace/farmtable/.git/worktrees/farmtable-f52
2026-07-29 09:17:12.908135554 +0000	/workspace/farmtable/.git/worktrees/-sweep-ftstage-wt
2026-07-29 09:17:12.921135781 +0000	/workspace/farmtable/.git/worktrees/farmtable-f45
2026-07-29 09:17:12.927135886 +0000	/workspace/farmtable/.git/worktrees/farmtable-old-live-web
2026-07-29 09:17:12.930135939 +0000	/workspace/farmtable/.git/worktrees/farmtable-f44
2026-07-29 09:17:12.934136009 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-14
2026-07-29 09:17:12.937136061 +0000	/workspace/farmtable/.git/worktrees/farmtable-auth-stage4
2026-07-29 09:17:12.943136166 +0000	/workspace/farmtable/.git/worktrees/farmtable-xss-r6-fix
2026-07-29 09:17:12.947136236 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-17
2026-07-29 09:17:12.956136393 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-49
2026-07-29 09:17:12.966136568 +0000	/workspace/farmtable/.git/worktrees/farmtable-f63-review
2026-07-29 09:17:12.969136621 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-47
2026-07-29 09:17:12.978136778 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-52
2026-07-29 09:17:12.982136848 +0000	/workspace/farmtable/.git/worktrees/farmtable-auth-architect
2026-07-29 09:17:12.988136953 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-29
2026-07-29 09:17:12.991137006 +0000	/workspace/farmtable/.git/worktrees/farmtable-decomposer-rerun
2026-07-29 09:17:12.995137076 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-23
2026-07-29 09:17:13.001137180 +0000	/workspace/farmtable/.git/worktrees/farmtable-deploy-44
2026-07-29 09:17:13.007137285 +0000	/workspace/farmtable/.git/worktrees/agent-a2c3f443e6e14aef4
2026-07-29 09:17:13.011137355 +0000	/workspace/farmtable/.git/worktrees/prompt-variants
2026-07-29 09:17:13.014137408 +0000	/workspace/farmtable/.git/worktrees/agent-a9a8ff1994a656cac
2026-07-29 09:17:13.018137478 +0000	/workspace/farmtable/.git/worktrees/anthropic-vertex
